name,citation,google_scholar,personal_page,twitter,linkedin,image,famous_work,honor,institution,position
Geoffrey Hinton,833235,JicYPdAAAAAJ,https://www.cs.toronto.edu/~hinton/,geoffreyhinton,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT694rsiJ72yoxYaMdcpN_gVSQwwiz0xG9Vt4bxg8281pC6xeJHOkgwFhtfWvaiGGkco4ttwZnuh1bU8NXPpo14RQ,"Boltzmann machines, 1985",Nobel Prize; Turing Award,University of Toronto; https://fundit.fr/sites/default/files/styles/max_650x650/public/actors/2527-universite-toronto.png?itok=mPR77h6x,Emeritus Professor
https://callforcurators.com/wp-content/uploads/2022/03/university-of-california-irvine-uci-vector-logo.png",Associate Professor
Sheng Shen,13247,BCKhEoAAAAAJ,,shengs1123,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6l5eNOYW-MI_tiX0VAEsfEK1STXcnFwfWmQ&s,Lalma3  2024,,"UC Berkeley; 
https://fellowshipbard.com/wp-content/uploads/2023/01/Postdoctoral-Fellowships-at-University-of-California-Berkeley.jpg",Ph.D.
Katja Hofmann,7033,bHsjbLwAAAAJ,,katjahofmann,http://nl.linkedin.com/in/katjahofmann,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSayGVbomia_RhP5qBAuURkt_5YEv0KPXlB7g&s,The Malmo Platform for Artificial Intelligence Experimentation  2016,,"Microsoft Research; 
https://media.licdn.com/dms/image/v2/C4D22AQHhbtk9gU9L0Q/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1656953326482?e=2147483647&v=beta&t=VFaPpyHZXNgaiqftGBAp4v3k_xEggDwBf2v7Af5eCu0",Researcher
Yilun Du,10245,GRMMc_MAAAAJ,,du_yilun,https://www.linkedin.com/in/yilun-du-04a831112,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHVwYd23di1CIyI142RjislsCsvL44N5w2PQ&s,Diffusion policy: Visuomotor policy learning via action diffusion  2023,,"Harvard University; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRks8whHa4TIvKbDfUTh2lj7UX787HDFm4lLA&s",Assistant Professor
Heinrich Küttler,10067,dE-JkuIAAAAJ,,HeinrichKuttler,https://de.linkedin.com/in/heinrich-kuttler,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9cb3PdYNCSWwMtHcTpUQSDAfVBScU7Au3WQ&s,Retrieval-augmented generation for knowledge-intensive nlp tasks  2020,,"xAI; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtgZXZWFAy5C4Lvrh9VMS18AvO-jl1aujdSg&s",Researcher
Tim Brooks,16261,sonlKXIAAAAJ,,_tim_brooks,https://www.linkedin.com/in/timothyebrooks/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSovgkmajssGs6rGnvU32sADt5hacNcVUjdXQ&s,Gpt-4 technical report  2023,,"OpenAI; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXuDvlNDmDGF5QwPETEs3eh7RHNGmKBpgwyw&s",Research Scientist
Jordan Hoffmann,8024,4A91qjAAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ83QWlCpdb3wUTEXHKqpn2tdLJNSXe2rFBVw&s,Training compute-optimal large language models  2022,,"Microsoft AI; 
https://transitequity.cs.washington.edu/wp-content/uploads/2023/02/Microsoftai-1.png",Researcher
Karan Goel,9101,1i3X2GgAAAAJ,,krandiash,https://www.linkedin.com/in/krandiash,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShOEAqU4Jwck6Ax9GPM72Lio6jSoqiT-zO7A&s,On the opportunities and risks of foundation models  2021,,"Cartesia; 
https://americanbazaaronline.com/wp-content/uploads/2024/12/Screenshot-2024-12-30-at-10.45.55%E2%80%AFPM.png",co-founder/CEO
Wei Ping,7513,6gKEYRgAAAAJ,,_weiping,https://www.linkedin.com/in/wei-ping/,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6gKEYRgAAAAJ&citpid=4,DiffWave  2020,,"NVIDIA; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIOAr8Zd1_kexu3OqqM3aX7HRcN-qH4u_A3g&s",Distinguished Research Scientist
Susan Zhang,12629,HbChXx0AAAAJ,,,https://www.linkedin.com/in/suchenzang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxvW88pKlQeCw0Gc4ak5EOMikjYSbuN1Fx2w&s,Opt  2022,,"Meta; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYpB07MI-GZJAFIqMtNWBJpY_bccocNiYkZw&s",Researcher
Shengfeng He,6472,rBWnK8wAAAAJ,,ShengfengHe,https://www.linkedin.com/in/shengfenghe/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-vUtJ1CsYLcqrRuIU39ay6uhOpr20cxLzgw&s,RGBD salient object detection via deep fusion  2017,,"Singapore Management University; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfcOGHjhJ3gXEaIoYe9xHROdIpY_t4YXJqLA&s",Associate Professor
Guilin Liu,6054,zOQj6-gAAAAJ,,GuilinL,https://www.linkedin.com/in/guilin-liu-1a347456/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuMKLl_t27BHrCgdAsJT7YZjYPcPYelqa6wA&s,Image inpainting for irregular holes using partial convolutions  2018,,"NVIDIA; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIOAr8Zd1_kexu3OqqM3aX7HRcN-qH4u_A3g&s",Research Scientist
Abubakar Abid,6669,8slGl3oAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmwM2E8zL5GIddya20YYSuy93s3npqGAShcg&s,Beyond the imitation game: Quantifying and extrapolating the capabilities of language models  2022,,"Stanford University; 
https://www.google.com/url?sa=i&url=https%3A%2F%2Fidentity.stanford.edu%2Fvisual-identity%2Fstanford-logos%2F&psig=AOvVaw0ehi1X-_eFAS1rtPc4IG8w&ust=1742966793833000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCOj0nbO_pIwDFQAAAAAdAAAAABAE",PhD
Albert Gu,10626,DVCHv1kAAAAJ,,_albertgu,https://www.linkedin.com/in/albert-gu-8ab677139,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp-NlBI0XXM3gHcP9HuZDZGIeYWucMPsS-Dw&s,Mamba  2023,,"Carnegie Mellon University; 
https://www.cmu.edu/brand/brand-guidelines/images/seal-4c-600x600-min.jpg",Assistant Professor
Deli Zhao,6457,7LhjCn0AAAAJ,,ZhaoDeli,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYI1V6ZvvcMrQsqwbexYaVCEWj-RJKTEmUPQ&s,Network representation learning with rich text information.  2015,,"Alibaba DAMO Academy; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtfgdSytTaSyLUDYoYaQXZJyhAzCjUVF3iSg&s",Leader
Chongxuan Li,7152,UKMcQn4AAAAJ,,LiChongxuan,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhM3IBfaqTzG56_NqUP6XqKt794MLNo4n14A&s,Dpm-solver  2022,,"Renmin University of China; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdPHAajxgDWStd1QzeNzkvNazS8rJMpYPVPw&s",Professor
Dongqing Zhang,9247,SluGYIsAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTu780Je1fPw8ohxUq1sHfUE8DXc82VtB1nQ&s,"Municipal solid waste management in China: status, problems and challenges  2010",,"Nanyang Technological University; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMu0tDEjvR2rDvqKdGsUadMupE5NzWJ_Oi3Q&s",Ph.D
Mykola Lavreniuk (Микола Лавренюк),5101,#NAME?,,,https://ua.linkedin.com/in/mykola-lavreniuk?trk=people-guest_people_search-card,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-oFR-RYAAAAJ&citpid=3,Deep learning classification of land cover and crop types using remote sensing data  2017,,"Space research institute, National academy of sciences, Kyiv; 
https://www.encyclopediaofukraine.com/pic%5CN%5CA%5CNational%20Academy%20of%20Sciences%20of%20Ukraine%20plaque.jpg",Engineer
Chia-Chih Chen,4811,0Hr1SOUAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQivhdbw2oiS0XqlQlfhHv3Pi-jKxUyXSl4YQ&s,View invariant human action recognition using histograms of 3d joints  2012,,"NVIDIA; 
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIOAr8Zd1_kexu3OqqM3aX7HRcN-qH4u_A3g&s",Engineer
Nikolay Savinov,8195,oVe6XMoAAAAJ,,SavinovNikolay,https://uk.linkedin.com/in/nikolay-savinov-2023b884,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRz8etn-y4EhTW76vpoAEpeyWoK4ger_lkZng&s,Gemini  2023,,"Google Deep Mind; 
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/DeepMind_new_logo.svg/2560px-DeepMind_new_logo.svg.png",Research Scientist
Bob D. de Vos,4610,Q0KDwp8AAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyqAHFFqQwuZsFrQKpsum_h6XUk_GRQkgCLQ&s,A deep learning framework for unsupervised affine and deformable image registration  2019,,"Nostics; 
https://nostics.com/wp-content/uploads/2021/07/Nostics_Wordmark_VE_Terracotta-1.png",Lead AI and Software
Fangneng Zhan,4587,8zbcfzAAAAAJ,,fnzhan0507,https://www.linkedin.com/in/fnzhan,https://avatars.githubusercontent.com/u/21986728?v=4,ESIR  2019,,"Harvard University; 
https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Harvard_University_logo.svg/2560px-Harvard_University_logo.svg.png",Professor
Carey Radebaugh,8064,0oftJqMAAAAJ,,,https://www.linkedin.com/in/careyradebaugh,https://uofi150.news-gazette.com/images/profile-photos/profiles/Carey-Radebaugh.jpeg,Gemini  2023,,"Google Deep Mind; 
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/DeepMind_new_logo.svg/2560px-DeepMind_new_logo.svg.png",Product Director
Xinshuo Weng,4852,dthSEsoAAAAJ,,xinshuoweng,https://ca.linkedin.com/in/xinshuoweng,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYI7ELupl4e2anKI5ouIBiO55toNxlZYMzvA&s,3D Multi-Object Tracking  2020,,"NVIDIA; 
https://img.icons8.com/color/512/nvidia.png",Senior Research Scientist
Andreas Loukas,4575,#NAME?,,loukasa_tweet,https://ch.linkedin.com/in/andreas-loukas-64a09b14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfaMwtLt8zZ0AQLUgqeAWbDEetC32WhVWZpA&s,On the Relationship between Self-Attention and Convolutional Layers  2020,,"Isomorphic Labs; 
https://cdn.healthtechalpha.com/static/resized/social_media_image/startup_data_images/114591.png",Prescient Design/Roche
Davide Bacciu,4345,1d5n2WkAAAAJ,,,https://www.linkedin.com/in/bacciu/,https://aixia.it/wp-content/uploads/2018/10/bacciu_Foto-copy.jpg,A fair comparison of graph neural networks for graph classification  2019,,"Università di Pisa - Founder; 
https://upload.wikimedia.org/wikipedia/en/thumb/0/06/University_of_Pisa.svg/1200px-University_of_Pisa.svg.png",Professor
Sai Rajeswar,4131,h-sqIigAAAAJ,,RajeswarSai,https://www.linkedin.com/in/sairajeswar/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfJUmd01VInMMIwWFZrEjeIi69bYFGcwtIHA&s,Mutual information neural estimation  2018,,"Université de Montréal; 
https://cdn.freebiesupply.com/logos/large/2x/universite-de-montreal-logo-png-transparent.png",Sr Researcher
Carlos Riquelme,4833,Es2BBeYAAAAJ,,rikelhood,http://www.linkedin.com/pub/carlos-riquelme/5a/a60/955/,https://pbs.twimg.com/profile_images/1687072303983562752/9GSdzCcM_400x400.jpg,Pail  2022,,"Microsoft AI; 
https://i0.wp.com/aro.tech/app/uploads/2023/10/Copilot.png?fit=1024%2C504&ssl=1",Principal Researcher
Roberta Raileanu,9291,462OoekAAAAJ,,robertarail,https://www.linkedin.com/in/roberta-raileanu-44b25660/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuUgvYrhhmSTqh7oRpwi5qdujO-QK4vejaRA&s,Llama  2024,,"UCL; 
https://upload.wikimedia.org/wikipedia/sco/thumb/d/d1/University_College_London_logo.svg/2560px-University_College_London_logo.svg.png",Research Scientist
Youngjung Uh,4353,dTKRUVoAAAAJ,,YoungjungUh,https://kr.linkedin.com/in/youngjung-uh-78b459b5,https://glc.yonsei.ac.kr/wp-content/uploads/2024/09/20240910_090542_1.png,Stargan v2  2020,,"Yonsei University; 
https://upload.wikimedia.org/wikipedia/en/thumb/9/95/YonseiUniversityEmblem.svg/1200px-YonseiUniversityEmblem.svg.png",Assistant Professor
Joshua Meier,4771,2M0OltAAAAAJ,,joshim5,https://www.linkedin.com/in/joshua-meier-27a6861a,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGfuhJW-LZ4eZg3nqXXdQVSWOdUV5rGSAEIw&s,Biological structure and function emerge from scaling unsupervised learning to 250 million protein sequences  2019,,"Chai Discovery; 
https://images.crunchbase.com/image/upload/c_pad,h_256,w_256,f_auto,q_auto:eco,dpr_1/05673473b5074301aa0ae1ae7acd133b",Co-Founder
Vladislav Golyanik,4396,we9LnVcAAAAJ,,,https://de.linkedin.com/in/vladislav-golyanik,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToYTkFNgmvsQ-HqftfYKaJ6dOF3MX-Kiy-pw&s,Non-rigid neural radiance fields  2021,,"MPI for Informatics; 
https://yago-knowledge.org/assets/images/logo-mpi.png",Research Group Leader
Demi Guo,4325,lJFV2cwAAAAJ,,demi_guo_,https://www.linkedin.com/in/demi-g-9a9ab6a1/,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lJFV2cwAAAAJ&citpid=8,Biological structure and function emerge from scaling unsupervised learning to 250 million protein sequences  2019,,"Harvard University; 
https://upload.wikimedia.org/wikipedia/commons/7/70/Harvard_University_logo.svg",Undergrad student
Akhil Mathur,8318,oKsBeGAAAAAJ,,akhilmathurs,https://www.linkedin.com/in/akhilmathur,https://media.licdn.com/dms/image/v2/D4E03AQGTKSnoMcHgYg/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1691334707005?e=2147483647&v=beta&t=_pYTaT5HBfQDC63WU7pZV8N_G04mYxaSH3VgJ2JuwOc,Llama3  2024,,"Meta; 
https://static.vecteezy.com/system/resources/previews/046/861/643/non_2x/meta-icon-transparent-background-free-png.png",Research Scientist
Rishabh Agarwal,6760,aH8AJu4AAAAJ,,agarwl_,https://www.linkedin.com/in/agarwl,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThr2Wtcq-MI_bYFqOHYn9gZ2oeYFisWrY6tA&s,Gemini 1.5   2024,,"Google Deep Mind; 
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/DeepMind_new_logo.svg/2560px-DeepMind_new_logo.svg.png",Staff Research Scientist
Brian Amberg,3492,iqUqxgIAAAAJ,,,https://ch.linkedin.com/in/brianamberg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWlH96IB_xSqFApM9qYypp8j1hM0yYbAD-0Q&s,A 3D face model for pose and illumination invariant face recognition  2009,,"Apple; 
https://cdn-icons-png.flaticon.com/512/94/94225.png",Researcher
Gido M. van de Ven,4155,3k0l15MAAAAJ,,GMvandeVen,https://www.linkedin.com/in/gido-van-de-ven-966a872a5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKtoajq8RErJnpSwtxNeDiE9vfBpB40cpMbA&s,Three scenarios for continual learning  2019,,"KU Leuven; 
https://helios-dn.eu/wp-content/uploads/2023/05/ku-leuven.png",Postdoctoral Associate
Yuki Mitsufuji,4098,GMytI10AAAAJ,,mittu1204,https://www.linkedin.com/in/mittu1204/,https://ai.sony/uploads/Yuhki_Mitsufuji.jpg,Open-unmix-a reference implementation for music source separation  2019,,"Tokyo Institute of Technology; 
https://images.seeklogo.com/logo-png/51/3/tokyo-institute-of-technology-logo-png_seeklogo-512451.png",Distinguished Engineer
Xianbiao Qi,3998,odjSydQAAAAJ,,,https://cn.linkedin.com/in/xianbiao-qi-39617727,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGtzFTAFku5AML3IFqLJy9ilQw_C9SE4mEhw&s,Dab-detr  2022,,"Shenzhen Intellifusion Technologies; 
https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/original/fc810a4f-1645-4634-865d-7d2ffa0a854b.png",Researcher
Ali Harakeh,3597,wqBHr6MAAAAJ,,AliHarakeh1,http://linkedin.com/in/asharakeh,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSk8MpANYBLFWby_MHKhJSxhI0c9OK4swGfhA&s,Joint 3d proposal generation and object detection from view aggregation  2018,,"Coactive AI; 
https://s4-recruiting.cdn.greenhouse.io/external_greenhouse_job_boards/logos/400/614/500/original/coactive-logo-rgb-2400px.png?1639152613",Research Scientist
Johannes C. Paetzold,4201,7Bv7PmgAAAAJ,,,https://uk.linkedin.com/in/johannes-c-paetzold-284685120,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoUH6ssngqDEObEvoG7kyp4GcvuAlEV9f01Q&s,The liver tumor segmentation benchmark (lits)  2023,,"Imperial College London; 
https://upload.wikimedia.org/wikipedia/sco/thumb/a/ad/Imperial_College_London_crest.svg/1920px-Imperial_College_London_crest.svg.png",Researcher
Adrian Albert,3435,flJP1GsAAAAJ,,,,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=flJP1GsAAAAJ&citpid=2,Is disaggregation the holy grail of energy efficiency? The case of electricity  2013,,"Massachusetts Institute of Technology; 
https://upload.wikimedia.org/wikipedia/en/thumb/4/44/MIT_Seal.svg/1200px-MIT_Seal.svg.png",PostDoc
Jianwen Xie,3351,O3p4CIQAAAAJ,,jianwen_xie,https://www.linkedin.com/in/jianwen-xie-6904963a/,https://cdn.theorg.com/6ee831dc-f176-4b1f-a1c0-3233f7fbee1e_thumb.jpg,A theory of generative convnet  2016,,"Akool; 
https://store-images.s-microsoft.com/image/apps.42496.5b4e0139-0c68-4f6a-a24d-d6418f8b7fa8.40c8b2df-0f9a-4f1d-9685-c5efc1c8e27c.8d592c18-4714-4096-bd8a-86bb856e6cfd",Research Scientist
Mannat Singh,8507,QOO8OCcAAAAJ,,mannat_singh,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNCsMpHDuTFkz-nf92nDOOIJPLAWAX2s_bWQ&s,Llama3  2024,,"Meta; 
https://static.vecteezy.com/system/resources/previews/046/861/643/non_2x/meta-icon-transparent-background-free-png.png",Research Engineer
Daniel Hernandez Diaz,3288,e0CfY3gAAAAJ,,,https://www.linkedin.com/in/daniel-hernandez-diaz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=e0CfY3gAAAAJ&citpid=4,Minimal flavour seesaw models  2009,,"Google; 
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Google_%22G%22_logo.svg/768px-Google_%22G%22_logo.svg.png",Business Partner Lead
Tianhong Li,3623,AI2f3dkAAAAJ,,TianhongLi6,https://www.linkedin.com/in/tianhong-li-846390b6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ58j7oWZ-xqqQ4xHsVXdJuLX9ystdqQoFMtA&s,Multi-scale dense convolutional networks for efficient prediction  2017,,"MIT; 
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/License_icon-mit.svg/2048px-License_icon-mit.svg.png",Postdoc
Kristy Choi,3413,WetKfYoAAAAJ,,,https://www.linkedin.com/in/kristyc424,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqbfTmraE2ZlY0ctUXh5I4moRYjumfMHWkfw&s,Single-cell map of diverse immune phenotypes in the breast tumor microenvironment  2018,,"Stanford University; 
https://logos-download.com/wp-content/uploads/2019/06/Stanford_University_Logo.png",Ph.D.
Maxim Tatarchenko,4286,noQo18T42ZoC,,,https://de.linkedin.com/in/tatarchm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4awL29tMWQDRrropV4qf_tYpSaXKgxU2c4g&s,"Learning to generate chairs, tables, and cars with convolutional networks  2017",,"Bosch Center for Artificial Intelligence; 
https://static.ybox.vn/2025/2/5/1738913055743-huge.png",Researcher
Ayzaan Wahid,5305,KsocBp8AAAAJ,,ayzwah,https://www.linkedin.com/in/ayzaan-wahid-21676148,https://media.licdn.com/dms/image/v2/D5603AQF4U4_iBsE2hQ/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1682408595750?e=2147483647&v=beta&t=PgD_o-qWTfhu8alNBRZEJ1o52mlF7bAFBcn9DtplgUw,Palm-e  2023,,"Google; 
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Google_%22G%22_logo.svg/768px-Google_%22G%22_logo.svg.png",Software Engineer
Danilo Comminiello,3353,H3Y52cMAAAAJ,https://danilocomminiello.site.uniroma1.it/,dhan90001,https://www.google.com/url?q=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fdanilocomminiello%2F&sa=D&sntz=1&usg=AOvVaw3Aj6I2y8CRwXAfPxjmbbyQ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpZsFipwrdvgMuZDG2iLtqmfFMWJUamTAwOw&s,Group sparse regularization for deep neural networks  2017,,"Sapienza University of Rome; 
https://brandlogos.net/wp-content/uploads/2013/05/sapienza-university-of-rome-vector-logo.png",Associate Professor 
Evgeny Putin,3099,Dyj_uSMAAAAJ,,,https://ru.linkedin.com/in/evgeny-putin-4598b8165,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Dyj_uSMAAAAJ&citpid=2,Applications of deep learning in biomedicine  2016,,"Insilico Medicine; 
https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Insilico_Medicine_logo.svg/1200px-Insilico_Medicine_logo.svg.png",ex-Associate Director of R&D
Yuning You,3747,Pv-V2igAAAAJ,,you_yuning,https://www.linkedin.com/in/yuningyou/recent-activity/all/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrymmekzs_Ih_AYzXZQlj8e2so9SnhG4iamQ&s,Graph Contrastive Learning with Augmentations  2020,,"California Institute of Technology; 
https://media.globaladmissions.com/media/school_logos/california-institute-of-technology.png?width=256&quality=100",Postdoctoral Scholar
Alfredo Cuesta-Infante,3662,OQsC-14AAAAJ,,a_cuestainfante,https://es.linkedin.com/in/antonio-sanz-montemayor,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvkwpruxi3GuWjOYLbzvW16j3-QyThResc4g&s,Modeling tabular data using conditional gan,,"Universidad Rey Juan Carlos; 
https://upload.wikimedia.org/wikipedia/commons/8/84/URJC_logo.svg",Associate Professor
Trung Le,3596,gysdMxwAAAAJ,,,https://au.linkedin.com/in/trung-le-25789b174,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gysdMxwAAAAJ&citpid=1,Dual Discriminator Generative Adversarial Nets  2017,,"Faculty of Information Technology, Monash University, Australia; 
https://universitiesaustralia.edu.au/wp-content/uploads/2019/05/Monash-300x300.png",Ph.D.
Jerry Ma,3366,qukcWBAAAAAJ,,,https://www.linkedin.com/in/majerry/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmhl60RniM2xNiHOI5dayF-rndGor7ROuldQ&s,Biological structure and function emerge from scaling unsupervised learning to 250 million protein sequences  2019,,USPTO; https://upload.wikimedia.org/wikipedia/commons/7/75/Seal_of_the_United_States_Patent_and_Trademark_Office.svg,Chief AI Officer
Ajil Jalal,2978,ePC7IC0AAAAJ,,JalalAjil,https://www.linkedin.com/in/ajil-jalal-6003486b,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZ-r_ioay5VRtOhxiZKrMffwwvJ_QbY19stw&s,Compressed sensing using generative models  2017,,"UC Berkeley; 
https://logos-world.net/wp-content/uploads/2022/02/UC-Berkeley-Symbol.png",Postdoctoral Researcher
Tiancheng Zhao,2824,3RwJTyUAAAAJ,,tianchezhao,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNknRFPlelEIXqwZ5u25_-68Wx5DZbQ7KWVQ&s,,,"Carnegie Mellon University; 
https://images.theconversation.com/institutions/970/logos/logo-1413430335.png?ixlib=rb-4.1.0&q=45&auto=format&w=170&h=170",Ph.D.
Yishu Miao,2779,dxBYu1AAAAAJ,,MiaoYishu,https://uk.linkedin.com/in/yishu-miao-260222ab,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRL9zlHAwkYMtf1u4C-LuPzzr-CXtzWD8uBvA&s,Neural variational inference for text processing  2016,,"University of Oxford; 
https://cdn-icons-png.flaticon.com/512/31/31443.png",Ph.D.
Siddharth Goyal,9652,ltmbKbsAAAAJ,,,https://www.linkedin.com/in/goyalsiddharth/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQi5lkNl7-Lg4WNHyeIOc7TM3KAQDzRSm418w&s,Gemini 2023,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Research Engineer
Grégoire Mialon,5669,6hie6ZIAAAAJ,,mialon_gregoire,https://fr.linkedin.com/in/gr%C3%A9goire-mialon-676669b6,https://gregoiremialon.github.io/authors/admin/avatar_hu585658f6cf41352aacc98f171a2c0014_2063181_250x250_fill_q90_lanczos_center.jpg,Llama 3 2024,,Meta; https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Meta-Logo.png/2560px-Meta-Logo.png,Researcher
